,red,green,blue,closest
8197,228,217,223,
8198,230,217,224,
8199,231,218,225,
8200,233,220,230,
8201,237,225,229,
8202,238,223,228,
8203,239,224,227,
8204,240,225,222,
8205,240,225,206,
8206,224,206,160,
8207,217,191,132,
8208,217,186,131,
8209,204,176,126,
8210,201,180,125,
8211,219,200,144,
8212,216,197,141,
8213,204,187,133,
8214,201,181,131,
8215,171,149,102,
8216,187,169,119,
8217,205,193,133,
8218,198,189,134,
8219,214,202,180,
8220,196,186,176,
8221,183,162,169,
8222,175,134,166,
8223,163,106,149,
8224,149,96,138,
8225,146,92,142,
8226,152,98,150,
8227,151,99,148,
8228,148,94,143,
8229,144,90,139,
8230,142,90,138,
8231,137,88,135,
8232,134,87,131,
8233,133,86,128,
8234,130,83,125,
8235,131,86,129,
8236,132,86,133,
8237,137,90,136,
8238,145,91,140,
8239,151,86,92,
8240,130,67,76,
8241,140,105,129,
8242,121,84,117,
8243,117,83,116,
8244,117,84,115,
8245,113,80,109,
8246,112,79,106,
8247,112,79,106,
8248,111,76,106,
8249,111,77,104,
8250,106,77,99,
8251,104,76,98,
8252,99,74,95,
8253,98,74,96,
8254,106,77,108,
8255,121,107,122,
8256,82,84,79,
8257,79,81,78,
8258,78,83,76,
8259,76,82,72,
8260,74,80,70,
8261,77,83,73,
8262,86,92,82,
8263,78,84,74,
8264,76,79,70,
8265,77,78,70,
8266,76,77,69,
8267,78,79,71,
8268,79,80,72,
8269,77,79,68,
8270,77,79,68,
8271,80,82,71,
8272,75,78,67,
8273,76,82,70,
8274,77,83,71,
8275,82,88,76,
8276,80,82,71,
8277,81,83,72,
8278,81,81,71,
8279,79,81,70,
8280,96,101,95,
8281,81,88,80,
8282,80,91,87,
8283,115,127,125,
8284,77,86,81,
8285,87,97,88,
8286,84,93,92,
8287,99,105,103,
8288,92,99,91,
8289,98,105,98,
8290,87,93,89,
8291,79,85,81,
8292,85,92,85,
8293,76,82,78,
8294,81,88,81,
8295,78,85,77,
8296,76,81,74,
8297,83,86,79,
8298,99,98,93,
8299,78,78,70,
8300,80,80,72,
8301,77,77,67,
8302,81,80,76,
8303,89,88,84,
8304,99,96,87,
8305,230,225,221,
8306,225,216,219,
8307,215,209,213,
8308,213,207,211,
8309,213,207,211,
8310,215,206,211,
8311,218,207,213,
8312,216,205,211,
8313,218,207,213,
8314,222,211,217,
8315,225,214,220,
8316,224,213,219,
8317,228,217,223,
8318,230,217,224,
8319,232,219,226,
8320,230,217,224,
8321,235,220,225,
8322,237,222,225,
8323,238,224,224,
8324,240,224,225,
8325,240,225,222,
8326,245,231,205,
8327,215,199,147,
8328,220,200,137,
8329,217,196,139,
8330,194,174,121,
8331,191,174,122,
8332,223,207,156,
8333,211,195,144,
8334,221,205,156,
8335,163,146,100,
8336,199,184,129,
8337,205,194,132,
8338,204,195,138,
8339,176,166,130,
8340,176,163,128,
8341,206,190,164,
8342,186,165,164,
8343,152,121,139,
8344,137,94,124,
8345,142,94,132,
8346,141,93,133,
8347,142,94,136,
8348,143,96,140,
8349,140,93,137,
8350,138,89,134,
8351,137,89,131,
8352,132,85,127,
8353,129,83,122,
8354,129,83,122,
8355,128,83,124,
8356,131,84,126,
8357,133,85,127,
8358,139,85,134,
8359,150,87,104,
8360,130,67,76,
8361,132,94,131,
8362,123,82,126,
8363,119,82,113,
8364,117,82,114,
8365,112,78,105,
8366,116,80,106,
8367,116,80,108,
8368,114,80,107,
8369,115,79,107,
8370,111,77,102,
8371,108,76,100,
8372,104,77,96,
8373,103,75,98,
8374,121,90,122,
8375,93,77,87,
8376,81,84,75,
8377,82,87,81,
8378,77,82,75,
8379,76,82,72,
8380,74,80,70,
8381,75,81,71,
8382,85,91,81,
8383,78,84,74,
8384,74,80,70,
8385,77,80,71,
8386,79,80,72,
8387,76,77,69,
8388,77,78,70,
8389,79,81,70,
8390,78,80,69,
8391,80,82,71,
8392,76,79,68,
8393,75,81,69,
8394,73,79,67,
8395,78,84,72,
8396,77,83,71,
8397,78,81,70,
8398,80,82,71,
8399,79,81,70,
8400,108,113,107,
8401,77,84,76,
8402,94,105,101,
8403,121,133,131,
8404,78,87,82,
8405,96,105,100,
8406,85,94,93,
8407,112,118,114,
8408,89,96,88,
8409,86,93,86,
8410,81,86,82,
8411,112,118,116,
8412,96,103,96,
8413,80,87,79,
8414,103,110,103,
8415,72,79,72,
8416,101,106,99,
8417,113,116,109,
8418,80,81,75,
8419,83,83,75,
8420,76,75,70,
8421,78,78,70,
8422,79,78,73,
8423,82,83,75,
8424,96,94,82,
8425,229,224,218,
8426,219,210,211,
8427,210,204,208,
8428,211,205,209,
8429,211,205,209,
8430,212,203,208,
8431,216,205,211,
8432,215,204,210,
8433,218,207,213,
8434,221,210,216,
8435,222,211,217,
8436,225,214,220,
8437,224,213,219,
8438,226,213,220,
8439,227,214,221,
8440,225,212,221,
8441,228,213,218,
8442,232,217,222,
8443,235,221,221,
8444,234,223,221,
8445,238,225,219,
8446,245,228,210,
8447,230,212,166,
8448,227,208,142,
8449,226,206,147,
8450,206,189,137,
8451,212,198,149,
8452,194,183,137,
8453,175,163,123,
8454,157,143,116,
8455,192,180,142,
8456,216,203,150,
8457,202,189,136,
8458,187,175,125,
8459,165,157,110,
8460,163,153,100,
8461,186,176,127,
8462,200,186,157,
8463,209,194,187,
8464,213,194,198,
8465,184,160,173,
8466,139,105,129,
8467,139,98,132,
8468,147,101,140,
8469,143,97,136,
8470,136,89,131,
8471,137,91,130,
8472,131,85,122,
8473,127,81,117,
8474,131,87,123,
8475,125,81,117,
8476,128,82,121,
8477,131,83,125,
8478,135,84,125,
8479,153,95,119,
8480,130,71,93,
8481,126,91,124,
8482,120,82,123,
8483,123,83,118,
8484,123,82,116,
8485,117,78,107,
8486,117,78,107,
8487,122,83,112,
8488,120,81,110,
8489,120,81,110,
8490,118,79,106,
8491,112,77,101,
8492,107,75,96,
8493,104,71,98,
8494,127,96,127,
8495,86,73,80,
8496,79,81,70,
8497,78,83,76,
8498,78,86,75,
8499,80,86,74,
8500,81,87,77,
8501,77,85,74,
8502,74,82,71,
8503,74,82,71,
8504,76,82,72,
8505,79,82,73,
8506,80,81,73,
8507,77,78,70,
8508,78,79,71,
8509,79,81,70,
8510,78,80,69,
8511,80,82,71,
8512,75,78,67,
8513,75,81,69,
8514,75,81,69,
8515,77,83,71,
8516,77,80,69,
8517,78,78,68,
8518,80,80,70,
8519,80,82,71,
8520,106,111,107,
8521,93,103,94,
8522,100,113,106,
8523,115,124,121,
8524,77,87,79,
8525,93,102,99,
8526,92,102,101,
8527,108,119,113,
8528,95,105,96,
8529,80,87,80,
8530,122,128,124,
8531,77,86,83,
8532,80,86,84,
8533,83,90,82,
8534,83,92,87,
8535,90,99,94,
8536,95,102,94,
8537,75,80,74,
8538,81,82,77,
8539,80,81,75,
8540,85,86,80,
8541,79,80,72,
8542,79,80,74,
8543,81,82,74,
8544,89,89,79,
8545,111,108,101,
8546,221,215,215,
8547,212,206,208,
8548,214,207,214,
8549,209,202,209,
8550,211,204,211,
8551,214,205,210,
8552,212,203,208,
8553,212,203,208,
8554,216,207,212,
8555,219,208,214,
8556,216,205,211,
8557,216,205,211,
8558,219,206,213,
8559,219,206,213,
8560,221,208,215,
8561,224,209,214,
8562,225,210,213,
8563,226,212,209,
8564,227,212,205,
8565,231,215,192,
8566,232,211,180,
8567,229,206,164,
8568,216,196,137,
8569,215,196,140,
8570,224,207,155,
8571,208,197,152,
8572,152,144,108,
8573,136,126,91,
8574,123,111,89,
8575,121,112,83,
8576,200,190,141,
8577,190,178,130,
8578,171,158,113,
8579,166,155,109,
8580,181,169,119,
8581,196,182,133,
8582,207,190,146,
8583,215,196,163,
8584,218,204,175,
8585,211,199,185,
8586,202,186,189,
8587,211,187,201,
8588,145,113,137,
8589,135,99,127,
8590,127,86,118,
8591,133,86,122,
8592,130,85,118,
8593,129,85,118,
8594,125,81,117,
8595,126,82,118,
8596,127,81,117,
8597,130,79,120,
8598,136,85,118,
8599,159,98,129,
8600,129,68,76,
8601,131,92,121,
8602,134,88,124,
8603,127,81,118,
8604,125,81,114,
8605,119,78,110,
8606,120,81,112,
8607,124,83,115,
8608,120,79,109,
8609,124,83,115,
8610,117,81,107,
8611,111,78,99,
8612,109,78,94,
8613,107,73,97,
8614,128,103,122,
8615,84,73,77,
8616,79,81,70,
8617,73,79,69,
8618,79,87,74,
8619,78,81,70,
8620,76,78,67,
8621,77,79,68,
8622,77,79,68,
8623,77,79,68,
8624,78,80,69,
8625,80,82,71,
8626,82,82,72,
8627,78,80,69,
8628,77,78,70,
8629,78,80,69,
8630,78,80,69,
8631,80,82,71,
8632,77,79,66,
8633,78,82,68,
8634,78,82,68,
8635,78,82,68,
8636,78,80,69,
8637,79,80,72,
8638,78,81,72,
8639,76,82,72,
8640,99,101,96,
8641,88,99,91,
8642,102,115,106,
8643,96,103,96,
8644,88,98,90,
8645,82,92,91,
8646,99,108,107,
8647,86,97,91,
8648,108,121,114,
8649,80,87,79,
8650,114,121,114,
8651,81,90,87,
8652,86,97,93,
8653,116,125,122,
8654,92,101,98,
8655,89,100,94,
8656,102,112,104,
8657,80,87,80,
8658,78,80,75,
8659,81,84,77,
8660,81,82,76,
8661,77,80,73,
8662,76,78,73,
8663,80,83,76,
8664,91,92,86,
8665,99,96,91,
8666,216,212,209,
8667,212,208,207,
8668,211,205,209,
8669,206,199,206,
8670,206,201,207,
8671,207,201,205,
8672,208,202,204,
8673,210,201,206,
8674,217,206,212,
8675,218,207,213,
8676,218,207,213,
8677,219,208,214,
8678,220,208,212,
8679,221,208,215,
8680,221,209,213,
8681,225,210,213,
8682,219,207,207,
8683,225,210,203,
8684,225,208,190,
8685,222,203,160,
8686,216,196,143,
8687,210,191,135,
8688,214,196,134,
8689,218,198,145,
8690,221,205,154,
8691,180,171,128,
8692,127,120,92,
8693,226,208,168,
8694,203,188,157,
8695,114,104,79,
8696,182,174,128,
8697,177,163,116,
8698,171,158,114,
8699,182,169,125,
8700,184,163,116,
8701,194,172,123,
8702,207,185,136,
8703,204,182,133,
8704,206,185,140,
8705,221,201,177,
8706,222,204,202,
8707,216,197,201,
8708,210,193,199,
8709,200,172,184,
8710,139,108,126,
8711,138,93,113,
8712,144,87,106,
8713,134,80,103,
8714,135,80,111,
8715,132,85,119,
8716,129,83,119,
8717,131,81,119,
8718,132,82,119,
8719,147,87,125,
8720,151,77,74,
8721,148,92,117,
8722,134,90,126,
8723,130,84,120,
8724,129,85,120,
8725,125,81,116,
8726,125,84,116,
8727,123,82,112,
8728,126,85,115,
8729,124,83,113,
8730,123,80,107,
8731,114,81,100,
8732,104,76,90,
8733,108,69,98,
8734,106,86,87,
8735,81,78,73,
8736,82,82,74,
8737,82,81,76,
8738,80,83,74,
8739,78,80,69,
8740,77,77,67,
8741,74,76,63,
8742,75,77,64,
8743,76,78,65,
8744,80,78,66,
8745,79,77,65,
8746,77,77,65,
8747,78,78,66,
8748,80,82,71,
8749,79,81,70,
8750,78,81,70,
8751,79,81,70,
8752,79,79,69,
8753,80,82,69,
8754,79,83,69,
8755,77,81,67,
8756,80,82,71,
8757,75,81,71,
8758,77,85,74,
8759,90,102,90,
8760,103,108,102,
8761,103,114,106,
8762,93,106,97,
8763,83,90,83,
8764,96,105,100,
8765,103,113,114,
8766,88,97,96,
8767,78,89,83,
8768,77,90,83,
8769,85,90,83,
8770,85,92,85,
8771,76,85,82,
8772,98,107,104,
8773,102,111,108,
8774,79,88,85,
8775,107,118,110,
8776,88,98,90,
8777,79,84,78,
8778,116,118,113,
8779,116,119,112,
8780,92,98,88,
8781,79,84,77,
8782,78,81,74,
8783,90,91,85,
8784,81,82,76,
8785,88,83,79,
8786,114,106,103,
8787,196,191,188,
8788,204,198,200,
8789,209,203,207,
8790,204,199,203,
8791,204,198,202,
8792,204,198,202,
8793,213,204,209,
8794,217,206,212,
8795,216,205,211,
8796,217,206,212,
8797,217,206,210,
8798,223,211,215,
8799,220,208,212,
8800,222,210,214,
8801,224,209,214,
8802,219,207,207,
8803,225,211,200,
8804,228,207,180,
8805,223,200,150,
8806,222,196,137,
8807,218,194,134,
8808,215,189,130,
8809,217,191,140,
8810,226,209,155,
8811,178,169,126,
8812,139,125,98,
8813,196,171,141,
8814,188,167,138,
8815,121,109,87,
8816,189,176,131,
8817,147,129,83,
8818,158,140,100,
8819,164,146,106,
8820,171,150,103,
8821,185,163,114,
8822,187,163,115,
8823,197,174,124,
8824,209,184,128,
8825,215,193,146,
8826,220,201,169,
8827,215,198,182,
8828,206,187,183,
8829,176,145,143,
8830,133,98,96,
8831,131,78,74,
8832,155,84,82,
8833,160,79,85,
8834,154,81,92,
8835,154,87,105,
8836,146,83,104,
8837,136,83,113,
8838,131,85,121,
8839,150,87,118,
8840,175,78,69,
8841,146,70,74,
8842,147,92,123,
8843,134,90,117,
8844,133,92,124,
8845,132,87,118,
8846,134,90,117,
8847,129,85,112,
8848,130,85,114,
8849,126,80,109,
8850,128,82,108,
8851,120,81,102,
8852,109,75,92,
8853,126,83,103,
8854,152,80,84,
8855,114,81,72,
8856,82,86,72,
8857,80,82,71,
8858,81,81,71,
8859,80,82,71,
8860,76,78,67,
8861,80,80,70,
8862,81,78,71,
8863,80,77,70,
8864,77,76,71,
8865,74,75,67,
8866,77,78,70,
8867,82,83,75,
8868,76,79,68,
8869,76,78,67,
8870,76,78,67,
8871,79,79,67,
8872,79,81,70,
8873,77,80,71,
8874,73,79,69,
8875,79,85,75,
8876,73,83,72,
8877,88,98,87,
8878,97,107,96,
8879,104,114,103,
8880,104,109,103,
8881,98,109,101,
8882,106,119,110,
8883,79,89,81,
8884,88,94,90,
8885,93,103,102,
8886,78,87,86,
8887,85,98,91,
8888,91,104,97,
8889,104,111,103,
8890,95,102,95,
8891,102,111,108,
8892,93,102,99,
8893,73,82,79,
8894,81,90,87,
8895,97,107,99,
8896,87,94,87,
8897,93,98,92,
8898,76,81,75,
8899,77,84,76,
8900,74,81,73,
8901,85,92,84,
8902,93,98,91,
8903,78,81,74,
8904,76,79,72,
8905,91,86,82,
8906,92,87,83,
8907,219,214,210,
8908,169,161,159,
8909,184,178,178,
8910,194,188,190,
8911,206,200,204,
8912,210,204,208,
8913,213,204,209,
8914,215,204,210,
8915,218,207,213,
8916,219,208,214,
8917,223,210,217,
8918,223,210,217,
8919,223,211,215,
8920,225,213,217,
8921,226,211,214,
8922,225,211,208,
8923,233,219,193,
8924,234,211,161,
8925,227,197,137,
8926,225,193,134,
8927,218,187,133,
8928,213,181,130,
8929,194,167,114,
8930,162,142,89,
8931,206,192,155,
8932,110,99,77,
8933,104,89,70,
8934,119,104,71,
8935,135,121,92,
8936,219,206,151,
8937,196,176,123,
8938,184,163,116,
8939,186,165,118,
8940,189,165,117,
8941,189,162,115,
8942,194,166,119,
8943,203,175,127,
8944,204,178,127,
8945,204,182,133,
8946,211,193,153,
8947,202,184,170,
8948,157,136,135,
8949,146,108,105,
8950,135,85,76,
8951,141,73,60,
8952,166,78,64,
8953,179,76,67,
8954,171,77,65,
8955,169,81,69,
8956,167,74,69,
8957,163,79,79,
8958,168,87,93,
8959,167,80,86,
8960,184,75,72,
8961,167,76,58,
8962,158,78,79,
8963,157,91,95,
8964,141,95,124,
8965,139,90,122,
8966,138,88,117,
8967,134,88,114,
8968,130,84,110,
8969,129,85,108,
8970,130,86,113,
8971,120,81,102,
8972,111,73,86,
8973,152,79,86,
8974,168,92,78,
8975,156,78,65,
8976,137,81,68,
8977,113,85,71,
8978,91,84,74,
8979,85,82,75,
8980,79,79,69,
8981,80,80,70,
8982,77,77,67,
8983,77,77,67,
8984,79,79,69,
8985,79,76,67,
8986,76,76,64,
8987,77,77,65,
8988,79,79,69,
8989,78,79,71,
8990,79,79,71,
8991,75,78,67,
8992,76,82,72,
8993,77,84,76,
8994,84,91,84,
8995,106,113,105,
8996,82,96,83,
8997,100,114,101,
8998,108,120,108,
8999,97,107,96,
9000,87,94,87,
9001,79,92,83,
9002,96,108,98,
9003,88,98,87,
9004,92,102,94,
9005,103,114,110,
9006,82,88,84,
9007,82,92,84,
9008,110,121,115,
9009,117,124,116,
9010,89,99,91,
9011,89,98,95,
9012,93,102,101,
9013,84,93,92,
9014,103,112,111,
9015,89,95,91,
9016,81,86,79,
9017,101,106,99,
9018,76,81,74,
9019,96,102,98,
9020,104,113,108,
9021,92,101,96,
9022,85,92,85,
9023,83,88,81,
9024,88,91,84,
9025,85,88,81,
9026,91,94,87,
9027,141,140,135,
9028,201,191,189,
9029,169,159,158,
9030,202,196,198,
9031,207,200,207,
9032,202,195,202,
9033,214,204,212,
9034,217,206,212,
9035,215,204,210,
9036,219,208,214,
9037,219,208,216,
9038,225,214,222,
9039,224,213,219,
9040,222,211,215,
9041,225,211,208,
9042,233,220,203,
9043,231,212,172,
9044,225,196,138,
9045,220,184,132,
9046,204,170,122,
9047,189,159,107,
9048,200,173,120,
9049,215,190,134,
9050,216,196,143,
9051,220,203,159,
9052,205,192,150,
9053,201,192,149,
9054,190,179,133,
9055,226,213,161,
9056,202,191,127,
9057,211,192,133,
9058,199,182,130,
9059,195,178,126,
9060,202,182,131,
9061,197,175,125,
9062,201,178,128,
9063,201,177,131,
9064,225,202,160,
9065,222,205,177,
9066,208,194,181,
9067,167,143,141,
9068,151,115,117,
9069,147,89,85,
9070,165,80,73,
9071,177,80,71,
9072,171,70,58,
9073,179,75,62,
9074,184,78,64,
9075,182,76,60,
9076,182,75,57,
9077,184,78,64,
9078,187,76,65,
9079,182,79,62,
9080,186,77,72,
9081,178,79,60,
9082,178,78,63,
9083,177,106,86,
9084,161,123,112,
9085,145,100,107,
9086,143,94,116,
9087,137,89,115,
9088,136,87,116,
9089,134,89,110,
9090,127,81,109,
9091,127,85,105,
9092,123,87,89,
9093,173,118,98,
9094,177,143,108,
9095,161,79,55,
9096,171,70,58,
9097,136,74,61,
9098,103,77,64,
9099,104,84,73,
9100,105,87,77,
9101,100,83,73,
9102,94,81,72,
9103,87,79,68,
9104,84,82,69,
9105,80,82,69,
9106,76,82,68,
9107,75,83,70,
9108,76,82,70,
9109,73,85,73,
9110,80,82,77,
9111,93,85,82,
9112,99,99,91,
9113,94,99,92,
9114,86,93,86,
9115,102,112,103,
9116,98,110,98,
9117,103,115,103,
9118,87,98,84,
9119,86,94,81,
9120,105,114,109,
9121,101,112,104,
9122,81,93,83,
9123,88,100,88,
9124,90,100,91,
9125,87,97,89,
9126,80,90,82,
9127,88,98,90,
9128,89,98,93,
9129,104,114,106,
9130,79,89,81,
9131,87,96,93,
9132,90,99,96,
9133,98,107,104,
9134,88,97,94,
9135,91,100,97,
9136,75,84,79,
9137,108,119,113,
9138,91,102,96,
9139,104,114,106,
9140,109,115,113,
9141,102,111,106,
9142,113,122,117,
9143,81,86,79,
9144,83,86,79,
9145,85,90,83,
9146,82,87,80,
9147,95,94,89,
9148,182,172,170,
9149,198,187,185,
9150,199,193,195,
9151,210,203,210,
9152,213,206,213,
9153,215,205,213,
9154,220,209,215,
9155,220,209,215,
9156,221,210,214,
9157,220,209,217,
9158,224,212,222,
9159,223,212,218,
9160,225,214,220,
9161,227,214,206,
9162,226,208,184,
9163,206,183,141,
9164,206,175,121,
9165,219,188,134,
9166,200,173,120,
9167,209,184,128,
9168,215,193,133,
9169,224,204,141,
9170,222,203,145,
9171,210,195,140,
9172,207,191,140,
9173,201,184,138,
9174,162,143,103,
9175,187,170,124,
9176,214,197,141,
9177,225,210,155,
9178,212,195,149,
9179,194,176,136,
9180,192,178,131,
9181,208,194,149,
9182,214,196,156,
9183,224,206,170,
9184,218,199,169,
9185,210,197,180,
9186,174,154,153,
9187,157,121,121,
9188,151,86,84,
9189,167,82,75,
9190,186,82,69,
9191,191,80,69,
9192,180,76,63,
9193,184,80,69,
9194,191,80,71,
9195,191,79,68,
9196,192,80,66,
9197,188,78,65,
9198,189,77,66,
9199,183,75,62,
9200,186,78,66,
9201,179,79,64,
9202,182,80,68,
9203,172,98,73,
9204,186,158,119,
9205,172,144,120,
9206,152,123,115,
9207,136,103,112,
9208,144,102,124,
9209,132,86,114,
9210,139,84,124,
9211,128,82,108,
9212,145,116,110,
9213,181,163,117,
9214,168,149,106,
9215,162,88,59,
9216,172,85,68,
9217,119,73,57,
9218,112,71,53,
9219,128,75,61,
9220,148,79,63,
9221,148,76,61,
9222,147,79,60,
9223,144,82,61,
9224,141,85,62,
9225,141,85,68,
9226,137,85,72,
9227,133,85,75,
9228,135,87,77,
9229,102,88,77,
9230,92,97,90,
9231,90,97,89,
9232,84,84,74,
9233,97,105,94,
9234,85,90,83,
9235,87,99,89,
9236,110,118,107,
9237,81,89,78,
9238,92,100,89,
9239,80,88,77,
9240,79,89,88,
9241,99,110,106,
9242,77,88,80,
9243,87,98,90,
9244,92,105,96,
9245,93,106,97,
9246,93,106,97,
9247,89,102,93,
9248,99,112,103,
9249,118,131,122,
9250,91,104,95,
9251,112,125,118,
9252,108,121,114,
9253,111,124,117,
9254,103,118,111,
9255,105,120,113,
9256,98,113,108,
9257,105,122,116,
9258,127,142,137,
9259,108,119,111,
9260,111,121,113,
9261,105,115,107,
9262,99,109,100,
9263,100,105,98,
9264,96,101,94,
9265,96,101,94,
9266,96,101,94,
9267,91,94,87,
9268,115,114,109,
9269,212,202,200,
9270,208,197,203,
9271,212,205,213,
9272,211,204,211,
9273,216,206,214,
9274,216,205,211,
9275,220,209,215,
9276,224,213,219,
9277,218,207,215,
9278,224,213,221,
9279,224,213,219,
9280,223,211,213,
9281,221,208,202,
9282,227,211,196,
9283,229,209,182,
9284,231,209,168,
9285,213,191,142,
9286,222,200,150,
9287,223,200,146,
9288,230,207,153,
9289,221,202,143,
9290,221,205,146,
9291,204,191,138,
9292,190,178,130,
9293,179,160,118,
9294,158,138,101,
9295,182,161,118,
9296,199,181,133,
9297,211,195,144,
9298,220,205,162,
9299,213,199,173,
9300,206,192,166,
9301,200,186,160,
9302,213,197,181,
9303,226,209,199,
9304,221,202,196,
9305,176,161,156,
9306,160,121,122,
9307,154,87,81,
9308,174,82,71,
9309,185,81,70,
9310,190,80,67,
9311,187,79,66,
9312,184,80,67,
9313,180,76,63,
9314,190,79,68,
9315,193,76,66,
9316,194,77,67,
9317,194,77,67,
9318,193,79,69,
9319,192,81,70,
9320,188,80,68,
9321,188,81,71,
9322,184,76,64,
9323,171,97,72,
9324,192,176,124,
9325,179,169,116,
9326,186,183,130,
9327,188,180,133,
9328,169,149,124,
9329,150,123,116,
9330,137,101,115,
9331,148,116,117,
9332,187,172,139,
9333,158,152,100,
9334,180,177,124,
9335,207,153,119,
9336,156,90,68,
9337,115,72,55,
9338,143,82,64,
9339,165,78,68,
9340,172,75,58,
9341,169,73,57,
9342,166,72,60,
9343,166,74,63,
9344,164,75,61,
9345,161,74,55,
9346,159,73,56,
9347,157,76,59,
9348,152,74,62,
9349,136,78,64,
9350,90,81,66,
9351,87,95,80,
9352,83,85,71,
9353,87,97,86,
9354,103,106,95,
9355,117,123,111,
9356,83,88,81,
9357,93,100,92,
9358,77,84,77,
9359,103,110,103,
9360,86,96,95,
9361,96,107,103,
9362,88,99,93,
9363,89,100,92,
9364,84,97,88,
9365,105,121,111,
9366,98,114,104,
9367,97,113,103,
9368,121,137,127,
9369,112,128,117,
9370,115,131,120,
9371,128,144,134,
9372,130,143,134,
9373,114,127,118,
9374,111,124,115,
9375,117,130,121,
9376,118,131,122,
9377,120,133,123,
9378,117,130,120,
9379,114,124,115,
9380,105,115,104,
9381,97,107,98,
9382,83,90,82,
9383,85,90,83,
9384,83,88,81,
9385,81,86,79,
9386,85,90,83,
9387,82,87,80,
9388,87,92,85,
9389,181,176,172,
9390,208,197,203,
9391,208,201,209,
9392,211,204,212,
9393,215,205,213,
9394,220,209,217,
9395,221,210,216,
9396,220,209,215,
9397,221,210,218,
9398,221,210,218,
9399,222,211,217,
9400,222,211,215,
9401,224,215,218,
9402,220,209,215,
9403,226,214,214,
9404,221,209,195,
9405,227,215,193,
9406,233,216,188,
9407,240,220,183,
9408,228,208,158,
9409,227,210,156,
9410,220,207,155,
9411,184,171,126,
9412,181,166,123,
9413,195,174,131,
9414,172,149,108,
9415,186,163,119,
9416,204,182,132,
9417,197,180,126,
9418,198,185,141,
9419,208,199,184,
9420,210,199,197,
9421,215,203,203,
9422,219,207,207,
9423,220,208,210,
9424,200,181,187,
9425,164,135,137,
9426,154,93,92,
9427,174,84,75,
9428,176,81,63,
9429,185,81,70,
9430,187,78,71,
9431,183,79,68,
9432,186,82,69,
9433,181,77,64,
9434,189,79,66,
9435,197,79,69,
9436,200,77,69,
9437,202,78,70,
9438,203,80,73,
9439,197,80,71,
9440,194,82,71,
9441,186,80,66,
9442,190,88,73,
9443,207,153,119,
9444,195,183,133,
9445,174,166,117,
9446,178,177,123,
9447,182,181,125,
9448,175,172,121,
9449,178,173,133,
9450,158,147,119,
9451,170,160,124,
9452,177,174,123,
9453,167,163,115,
9454,190,181,126,
9455,186,165,118,
9456,146,111,83,
9457,127,74,60,
9458,157,78,61,
9459,173,72,60,
9460,174,78,62,
9461,165,76,60,
9462,162,76,61,
9463,162,76,61,
9464,162,74,64,
9465,162,74,60,
9466,163,75,61,
9467,159,75,64,
9468,156,74,63,
9469,151,72,55,
9470,132,76,63,
9471,116,102,91,
9472,96,107,90,
9473,98,112,97,
9474,107,118,104,
9475,78,82,68,
9476,73,80,72,
9477,97,103,99,
9478,84,90,86,
9479,94,100,96,
9480,98,107,102,
9481,117,127,119,
9482,109,119,110,
9483,110,120,112,
9484,102,112,103,
9485,103,113,104,
9486,105,117,107,
9487,105,118,108,
9488,111,124,114,
9489,116,129,119,
9490,129,141,131,
9491,119,131,121,
