red,green,blue,closest_id,closest_dist
86,93,86,5,9.658653169727845
92,99,92,5,6.536749973161068
91,97,93,5,5.287556262196765
91,97,93,5,5.287556262196765
88,94,92,5,5.964925806834711
89,95,93,5,5.49122873992066
90,96,94,5,5.543180158286265
89,95,91,5,5.367657295293768
87,92,86,5,8.894550133361546
91,98,91,5,6.012973226161356
86,93,86,5,9.658653169727845
87,92,86,5,8.894550133361546
80,85,79,4,10.187949564058611
78,83,77,4,7.326127326901098
76,81,75,4,5.248806235719892
76,77,71,4,3.2900226631000318
77,78,70,4,2.0686589660568577
74,74,64,4,9.659641393354516
